1.57276	0.293999
1.59273	0.294957
1.61273	0.295426
1.63273	0.295429
1.65272	0.294988
1.67271	0.294127
1.69267	0.292867
1.7126	0.291231
1.7325	0.28924
1.75236	0.286915
1.77219	0.284275
1.79197	0.28134
1.81171	0.278128
1.83141	0.274656
1.85106	0.270941
1.87067	0.266997
1.89023	0.262839
1.90975	0.258482
1.92923	0.253937
1.94866	0.249216
1.96806	0.24433
1.98741	0.23929
2.00673	0.234106
2.02601	0.228786
2.04525	0.223339
2.06446	0.217773
2.08364	0.212095
2.10278	0.206312
2.1219	0.20043
2.14099	0.194455
2.16004	0.188392
2.17908	0.182248
2.19808	0.176026
2.21707	0.169731
2.23603	0.163368
2.25497	0.15694
2.27389	0.150451
2.29278	0.143905
2.31166	0.137304
2.33052	0.130652
2.34937	0.123952
2.3682	0.117205
2.38701	0.110416
2.40581	0.103586
2.42459	0.0967171
2.44336	0.0898116
2.46212	0.0828716
2.48086	0.0758987
2.4996	0.0688948
2.51832	0.0618615
2.53703	0.0548003
2.55573	0.0477127
2.57443	0.0406
2.59311	0.0334635
2.61178	0.0263046
2.63045	0.0191242
2.64911	0.0119236
2.66776	0.00470368
2.6864	-0.0025345
2.70504	-0.00979004
2.72367	-0.0170621
2.7423	-0.0243497
2.76092	-0.0316522
2.77953	-0.0389689
2.79814	-0.0462989
2.81674	-0.0536417
2.83534	-0.0609967
2.85394	-0.0683631
2.87252	-0.0757404
2.89111	-0.0831281
2.90969	-0.0905257
2.92827	-0.0979326
2.94684	-0.105348
2.96542	-0.112773
2.98398	-0.120205
3.00255	-0.127645
3.02111	-0.135092
3.03967	-0.142546
3.05822	-0.150007
3.07678	-0.157474
3.09533	-0.164947
3.11388	-0.172425
3.13243	-0.179909
3.15097	-0.187397
3.16951	-0.194891
3.18806	-0.202388
3.2066	-0.209891
3.22513	-0.217397
3.24367	-0.224907
3.2622	-0.232421
3.28074	-0.239938
3.29927	-0.247458
3.3178	-0.254981
3.33633	-0.262508
3.35486	-0.270037
3.37339	-0.277568
3.39191	-0.285102
3.41044	-0.292638
3.42897	-0.300177
3.44749	-0.307717
3.46601	-0.315259
3.48454	-0.322803
3.50306	-0.330349
3.52158	-0.337896
3.5401	-0.345445
3.55862	-0.352995
3.57714	-0.360546
3.59566	-0.368098
3.61418	-0.375651
3.6327	-0.383206
3.65121	-0.390761
3.66973	-0.398317
3.68825	-0.405874

1.49196	0.577987
1.51102	0.584021
1.53016	0.589833
1.54936	0.595429
1.56862	0.600815
1.58794	0.605995
1.60731	0.610977
1.62673	0.615764
1.64619	0.620364
1.6657	0.624781
1.68524	0.62902
1.70483	0.633087
1.72444	0.636986
1.74409	0.640724
1.76377	0.644304
1.78347	0.647732
1.8032	0.651013
1.82295	0.654151
1.84273	0.657151
1.86252	0.660017
1.88233	0.662754
1.90216	0.665367
1.922	0.667858
1.94186	0.670233
1.96173	0.672495
1.98162	0.674648
2.00151	0.676697
2.02142	0.678643
2.04133	0.680491
2.06126	0.682245
2.08119	0.683906
2.10112	0.68548
2.12107	0.686968
2.14102	0.688373
2.16098	0.689699
2.18094	0.690948
2.2009	0.692122
2.22087	0.693225
2.24084	0.694258
2.26082	0.695224
2.2808	0.696126
2.30078	0.696965
2.32077	0.697743
2.34076	0.698463
2.36074	0.699126
2.38074	0.699735
2.40073	0.700291
2.42072	0.700795
2.44072	0.701251
2.46071	0.701658
2.48071	0.702019
2.50071	0.702335
2.5207	0.702608
2.5407	0.702839
2.5607	0.703029
2.5807	0.70318
2.6007	0.703292
2.6207	0.703368
2.6407	0.703408
2.6607	0.703413
2.6807	0.703384
2.7007	0.703323
2.7207	0.70323
2.7407	0.703107
2.7607	0.702954
2.7807	0.702772
2.8007	0.702562
2.8207	0.702325
2.84069	0.702061
2.86069	0.701772
2.88069	0.701458
2.90069	0.70112
2.92068	0.700758
2.94068	0.700374
2.96068	0.699967
2.98067	0.699539
3.00067	0.699091
3.02066	0.698621
3.04065	0.698132
3.06065	0.697624
3.08064	0.697097
3.10063	0.696552
3.12063	0.69599
3.14062	0.69541
3.16061	0.694813
3.1806	0.6942
3.20059	0.693571
3.22058	0.692927
3.24057	0.692268
3.26056	0.691594
3.28055	0.690905
3.30053	0.690203
3.32052	0.689487
3.34051	0.688759
3.36049	0.688017
3.38048	0.687263
3.40046	0.686496
3.42045	0.685718
3.44043	0.684928
3.46042	0.684126
3.4804	0.683314
3.50038	0.68249
3.52037	0.681657
3.54035	0.680813
3.56033	0.679959
3.58031	0.679095
3.60029	0.678221
3.62027	0.677339
3.64025	0.676447
3.66023	0.675546
3.68021	0.674637

1.36035	0.842291
1.37773	0.852178
1.39519	0.861943
1.41271	0.871591
1.43029	0.881124
1.44793	0.890545
1.46563	0.899855
1.48339	0.909058
1.5012	0.918156
1.51906	0.92715
1.53698	0.936044
1.55494	0.944839
1.57295	0.953537
1.591	0.962141
1.6091	0.970652
1.62724	0.979073
1.64542	0.987404
1.66365	0.99565
1.6819	1.00381
1.7002	1.01189
1.71853	1.01988
1.7369	1.0278
1.7553	1.03564
1.77373	1.04341
1.79219	1.0511
1.81068	1.05871
1.82921	1.06626
1.84775	1.07374
1.86633	1.08115
1.88493	1.0885
1.90356	1.09578
1.92221	1.103
1.94089	1.11016
1.95959	1.11725
1.97831	1.12429
1.99705	1.13127
2.01581	1.1382
2.03459	1.14507
2.05339	1.15189
2.07221	1.15866
2.09105	1.16538
2.10991	1.17204
2.12878	1.17866
2.14767	1.18524
2.16658	1.19176
2.1855	1.19824
2.20443	1.20468
2.22338	1.21108
2.24235	1.21743
2.26132	1.22374
2.28031	1.23002
2.29932	1.23625
2.31833	1.24244
2.33736	1.2486
2.3564	1.25473
2.37545	1.26081
2.39452	1.26687
2.41359	1.27288
2.43267	1.27887
2.45176	1.28482
2.47087	1.29075
2.48998	1.29664
2.5091	1.3025
2.52823	1.30833
2.54737	1.31413
2.56652	1.31991
2.58568	1.32565
2.60484	1.33137
2.62401	1.33707
2.64319	1.34274
2.66238	1.34838
2.68158	1.354
2.70078	1.35959
2.71999	1.36516
2.7392	1.37071
2.75842	1.37624
2.77765	1.38174
2.79689	1.38722
2.81613	1.39268
2.83537	1.39812
2.85462	1.40354
2.87388	1.40894
2.89314	1.41432
2.91241	1.41968
2.93168	1.42503
2.95096	1.43035
2.97025	1.43566
2.98953	1.44095
3.00883	1.44622
3.02812	1.45147
3.04743	1.45671
3.06673	1.46194
3.08604	1.46714
3.10536	1.47233
3.12467	1.47751
3.144	1.48267
3.16332	1.48782
3.18265	1.49295
3.20199	1.49807
3.22133	1.50317
3.24067	1.50826
3.26001	1.51334
3.27936	1.51841
3.29871	1.52346
3.31807	1.5285
3.33742	1.53353
3.35678	1.53854
3.37615	1.54355
3.39551	1.54854
3.41488	1.55352
3.43426	1.55849
3.45363	1.56345
3.47301	1.56839
3.49239	1.57333
3.51178	1.57826
3.53116	1.58317
3.55055	1.58808
3.56994	1.59298
3.58934	1.59787
3.60873	1.60274
3.62813	1.60761
3.64753	1.61247
3.66693	1.61732
3.68634	1.62216

1.18241	1.07791
1.19752	1.09102
1.21268	1.10407
1.2279	1.11705
1.24317	1.12996
1.25849	1.14281
1.27387	1.1556
1.2893	1.16832
1.30478	1.18099
1.32031	1.19359
1.33588	1.20614
1.3515	1.21864
1.36716	1.23107
1.38287	1.24346
1.39861	1.25579
1.4144	1.26806
1.43023	1.28029
1.4461	1.29246
1.46201	1.30458
1.47795	1.31666
1.49393	1.32868
1.50995	1.34066
1.526	1.35259
1.54208	1.36448
1.5582	1.37632
1.57435	1.38812
1.59053	1.39988
1.60674	1.41159
1.62298	1.42326
1.63925	1.43489
1.65555	1.44648
1.67188	1.45803
1.68824	1.46954
1.70462	1.48101
1.72103	1.49245
1.73746	1.50385
1.75392	1.51521
1.7704	1.52654
1.78691	1.53784
1.80343	1.5491
1.81999	1.56032
1.83656	1.57152
1.85316	1.58268
1.86977	1.59381
1.88641	1.60491
1.90307	1.61598
1.91974	1.62702
1.93644	1.63803
1.95316	1.64901
1.96989	1.65996
1.98664	1.67089
2.00341	1.68179
2.0202	1.69266
2.037	1.7035
2.05382	1.71432
2.07066	1.72512
2.08751	1.73589
2.10438	1.74663
2.12126	1.75736
2.13816	1.76806
2.15507	1.77873
2.172	1.78938
2.18894	1.80002
2.20589	1.81063
2.22286	1.82121
2.23984	1.83178
2.25684	1.84233
2.27384	1.85285
2.29086	1.86336
2.30789	1.87385
2.32493	1.88432
2.34198	1.89477
2.35905	1.9052
2.37612	1.91561
2.39321	1.926
2.41031	1.93638
2.42741	1.94674
2.44453	1.95708
2.46166	1.96741
2.4788	1.97772
2.49595	1.98802
2.5131	1.99829
2.53027	2.00856
2.54744	2.01881
2.56463	2.02904
2.58182	2.03926
2.59902	2.04946
2.61623	2.05965
2.63345	2.06982
2.65067	2.07999
2.66791	2.09013
2.68515	2.10027
2.7024	2.11039
2.71966	2.1205
2.73692	2.1306
2.75419	2.14068
2.77147	2.15075
2.78876	2.16081
2.80605	2.17086
2.82335	2.1809
2.84066	2.19092
2.85797	2.20093
2.87529	2.21094
2.89261	2.22093
2.90995	2.23091
2.92728	2.24088
2.94463	2.25084
2.96198	2.26079
2.97933	2.27073
2.99669	2.28066
3.01406	2.29058
3.03143	2.30049
3.04881	2.31039
3.06619	2.32028
3.08358	2.33016
3.10097	2.34003
3.11837	2.3499
3.13578	2.35975
3.15318	2.3696
3.1706	2.37944
3.18801	2.38927
3.20544	2.39909
3.22286	2.4089
3.2403	2.41871
3.25773	2.4285
3.27517	2.43829
3.29262	2.44808
3.31007	2.45785
3.32752	2.46762
3.34498	2.47738
3.36244	2.48713
3.3799	2.49687
3.39737	2.50661
3.41484	2.51634
3.43232	2.52607
3.4498	2.53579
3.46728	2.5455
3.48477	2.5552
